Event	ID	Name			Wwise Object Path	Notes
	278617630	Play_Ambience			\Default Work Unit\SFX\Ambience\Play_Ambience	
	708294615	Alien_Artifact			\Default Work Unit\SFX\Alien_Artifact	
	1201273840	Audio_Log_3			\Default Work Unit\Dialogue\Audio Logs\Audio_Log_3	
	1201273841	Audio_Log_2			\Default Work Unit\Dialogue\Audio Logs\Audio_Log_2	
	1201273842	Audio_Log_1			\Default Work Unit\Dialogue\Audio Logs\Audio_Log_1	
	1201273845	Audio_Log_6			\Default Work Unit\Dialogue\Audio Logs\Audio_Log_6	
	1201273846	Audio_Log_5			\Default Work Unit\Dialogue\Audio Logs\Audio_Log_5	
	1201273847	Audio_Log_4			\Default Work Unit\Dialogue\Audio Logs\Audio_Log_4	
	1432588725	Select			\Default Work Unit\SFX\UI\Select	
	1559875400	Back			\Default Work Unit\SFX\UI\Back	
	2477713992	Stop_Ambience			\Default Work Unit\Stop Commands\Stop_Ambience	
	2932040671	Play_Music			\Default Work Unit\Play_Music	
	3092587493	Pause			\Default Work Unit\SFX\UI\Pause	
	3109796241	Play_Xeno_Ambience			\Default Work Unit\Dialogue\Play_Xeno_Ambience	
	3336051688	Play_Xeno_Monologue			\Default Work Unit\Dialogue\Play_Xeno_Monologue	
	4218701743	Stop_Infected_Audio			\Default Work Unit\Stop Commands\Stop_Infected_Audio	

Switch Group	ID	Name			Wwise Object Path	Notes
	3238956108	Player_Location			\Default Work Unit\Player_Location	

Switch	ID	Name	Switch Group			Notes
	133642231	General	Player_Location			
	2068062714	Bridge	Player_Location			
	2198133169	Hallway	Player_Location			
	2646389459	Medbay	Player_Location			
	2979494847	Escape_Pod_Hatch	Player_Location			
	2981836174	Warehouse	Player_Location			
	3057088135	Ship_Hull	Player_Location			
	3489426920	Safe_Room	Player_Location			

State Group	ID	Name			Wwise Object Path	Notes
	3826569560	Music_State			\Default Work Unit\Music_State	
	4071102763	Music_Segments			\Default Work Unit\Music_Segments	

State	ID	Name	State Group			Notes
	89505537	Gameplay	Music_State			
	748895195	None	Music_State			
	2005704188	Main_Menu	Music_State			
	2201105581	Credits	Music_State			
	748895195	None	Music_Segments			
	779278001	Death	Music_Segments			
	1281810935	Start	Music_Segments			
	2005704188	Main_Menu	Music_Segments			
	2201105581	Credits	Music_Segments			
	2983809730	Upgrade_4	Music_Segments			
	2983809732	Upgrade_2	Music_Segments			
	2983809733	Upgrade_3	Music_Segments			
	2983809735	Upgrade_1	Music_Segments			
	4229539972	Escaped	Music_Segments			

Game Parameter	ID	Name			Wwise Object Path	Notes
	3505704881	Health_Bar			\Default Work Unit\UI\Health_Bar	
	3691056935	Noise_Meter			\Default Work Unit\UI\Noise_Meter	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	744198633	CAPTAIN_WALKER_AUDIO_LOG_4	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\Voices\English(US)\CAPTAIN_WALKER_AUDIO_LOG_4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game SFX\Dialogue\Audio Logs\Audio Log Sequence 4\CAPTAIN_WALKER_AUDIO_LOG_4		3552192
	748931381	Noise_Meter_Layer_2_2_M1-5	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\Noise_Meter_Layer_2_2_M1-5_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Silent_Space_Music\Base Music\Noise Meter Base\Noise_Meter_Layer_2_2_M1-5		1411264
	753869440	Noise_Meter_Layer_3_1_M1-5	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\Noise_Meter_Layer_3_1_M1-5_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Silent_Space_Music\Base Music\Noise Meter Base\Noise_Meter_Layer_3_1_M1-5		1411264
	792362547	Progression_3_2_M1-49	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\Progression_3_2_M1-49_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Silent_Space_Music\Story Progression 3\Upgrade 3\Progression_3_2_M1-49		16934464
	827298294	sfx_ambience_hallway	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\sfx_ambience_hallway_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game SFX\Ambience\Ambience Switch\Hallway Ambience Loop\sfx_ambience_hallway		6336144
	843723302	Silent_Space_Credits	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\Silent Space Credits_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Silent_Space_Music\Credits Music\Silent_Space_Credits		15669884
	853171573	XENO-ENCEPHALON_MONOLOGUE_5	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\Voices\English(US)\XENO-ENCEPHALON_MONOLOGUE_5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game SFX\Dialogue\Xeno-Encephalon\Xeno-encephalon Monologues\XENO-ENCEPHALON_MONOLOGUE_5		888240
	857098854	XENO-ENCEPHALON_MONOLOGUE_9	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\Voices\English(US)\XENO-ENCEPHALON_MONOLOGUE_9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game SFX\Dialogue\Xeno-Encephalon\Xeno-encephalon Monologues\XENO-ENCEPHALON_MONOLOGUE_9		768240
	871992041	sfx_ambience_escape_pod_hatch	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\sfx_ambience_escape_pod_hatch_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game SFX\Ambience\Ambience Switch\Escape Pod Hatch Ambience Loop\sfx_ambience_escape_pod_hatch		5952144
	922334724	Death_Stinger_Ending_Prog_3_2_M61-65	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\Death_Stinger_Ending_Prog_3_2_M61-65_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Silent_Space_Music\Death\Player Death\Death_Stinger_Ending_Prog_3_2_M61-65		1411264
	925556678	Select	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\ui_select_5F59EDFB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game SFX\UI\Select\Select		328924
	930170408	Death_Stinger_Ending_Prog_1_2_M61-65	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\Death_Stinger_Ending_Prog_1_2_M61-65_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Silent_Space_Music\Death\Player Death\Death_Stinger_Ending_Prog_1_2_M61-65		1411264
	932881791	XENO-ENCEPHALON_MONOLOGUE_1	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\Voices\English(US)\XENO-ENCEPHALON_MONOLOGUE_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game SFX\Dialogue\Xeno-Encephalon\Xeno-encephalon Monologues\XENO-ENCEPHALON_MONOLOGUE_1		1632192
	969567069	Back	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\ui_back_2A44EC3E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game SFX\UI\Back\Back		316280
	971252853	Death_Stinger_Ending_Base_3_M61-65	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\Death_Stinger_Ending_Base_3_M61-65_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Silent_Space_Music\Death\Player Death\Death_Stinger_Ending_Base_3_M61-65		1411264
	977194662	Death_Stinger_Ending_Prog_3_1_M61-65	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\SFX\Death_Stinger_Ending_Prog_3_1_M61-65_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Silent_Space_Music\Death\Player Death\Death_Stinger_Ending_Prog_3_1_M61-65		1411264
	1061363470	CAPTAIN_WALKER_AUDIO_LOG_6	Y:\Documents\GitHub\MetroidvaniaHorrorGame\Metroidvania Horror Unity Project Settings\Assets\StreamingAssets\Audio\Metroidvania Horror Game\.cache\Windows\Voices\English(US)\CAPTAIN_WALKER_AUDIO_LOG_6_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Game SFX\Dialogue\Audio Logs\Audio Log Sequence 6\CAPTAIN_WALKER_AUDIO_LOG_6		2640192

